Stage_1,Stage_2,Stage_3,pokedex_number,gen_introduced,dimension,stage_1_values,stage_2_values,stage_3_values,dimension_type
Cubone,Marowak,,104,1,special_defense,50,80,,Combat Factors
Cubone,Marowak,,104,1,speed,35,45,,Combat Factors
Cubone,Marowak,,104,1,height,4,10,,Physical Dimensions
Cubone,Marowak,,104,1,weight,65,450,,Physical Dimensions
Tyrogue,Hitmonlee,,236,2,hp,35,50,,Combat Factors
Tyrogue,Hitmonlee,,236,2,attack,35,120,,Combat Factors
Tyrogue,Hitmonlee,,236,2,defense,35,53,,Combat Factors
Tyrogue,Hitmonlee,,236,2,special_attack,35,35,,Combat Factors
Tyrogue,Hitmonlee,,236,2,special_defense,35,110,,Combat Factors
Tyrogue,Hitmonlee,,236,2,speed,35,87,,Combat Factors
Tyrogue,Hitmonlee,,236,2,height,7,15,,Physical Dimensions
Tyrogue,Hitmonlee,,236,2,weight,210,498,,Physical Dimensions
Tyrogue,Hitmonchan,,236,2,hp,35,50,,Combat Factors
Tyrogue,Hitmonchan,,236,2,attack,35,105,,Combat Factors
Tyrogue,Hitmonchan,,236,2,defense,35,79,,Combat Factors
Tyrogue,Hitmonchan,,236,2,special_attack,35,35,,Combat Factors
Tyrogue,Hitmonchan,,236,2,special_defense,35,110,,Combat Factors
Tyrogue,Hitmonchan,,236,2,speed,35,76,,Combat Factors
Tyrogue,Hitmonchan,,236,2,height,7,14,,Physical Dimensions
Tyrogue,Hitmonchan,,236,2,weight,210,502,,Physical Dimensions
Tyrogue,Hitmontop,,236,2,hp,35,50,,Combat Factors
Tyrogue,Hitmontop,,236,2,attack,35,95,,Combat Factors
Tyrogue,Hitmontop,,236,2,defense,35,95,,Combat Factors
Tyrogue,Hitmontop,,236,2,special_attack,35,35,,Combat Factors
Tyrogue,Hitmontop,,236,2,special_defense,35,110,,Combat Factors
Tyrogue,Hitmontop,,236,2,speed,35,70,,Combat Factors
Tyrogue,Hitmontop,,236,2,height,7,14,,Physical Dimensions
Tyrogue,Hitmontop,,236,2,weight,210,480,,Physical Dimensions
Lickitung,Lickilicky,,108,1,hp,90,110,,Combat Factors
Lickitung,Lickilicky,,108,1,attack,55,85,,Combat Factors
Lickitung,Lickilicky,,108,1,defense,75,95,,Combat Factors
Lickitung,Lickilicky,,108,1,special_attack,60,80,,Combat Factors
Lickitung,Lickilicky,,108,1,special_defense,75,95,,Combat Factors
Lickitung,Lickilicky,,108,1,speed,30,50,,Combat Factors
Lickitung,Lickilicky,,108,1,height,12,17,,Physical Dimensions
Lickitung,Lickilicky,,108,1,weight,655,1400,,Physical Dimensions
Koffing,Weezing,,109,1,hp,40,65,,Combat Factors
Koffing,Weezing,,109,1,attack,65,90,,Combat Factors
Koffing,Weezing,,109,1,defense,95,120,,Combat Factors
Koffing,Weezing,,109,1,special_attack,60,85,,Combat Factors
Koffing,Weezing,,109,1,special_defense,45,70,,Combat Factors
Koffing,Weezing,,109,1,speed,35,60,,Combat Factors
Koffing,Weezing,,109,1,height,6,12,,Physical Dimensions
Koffing,Weezing,,109,1,weight,10,95,,Physical Dimensions
Rhyhorn,Rhydon,Rhyperior,111,1,hp,80,105,115,Combat Factors
Rhyhorn,Rhydon,Rhyperior,111,1,attack,85,130,140,Combat Factors
Rhyhorn,Rhydon,Rhyperior,111,1,defense,95,120,130,Combat Factors
Rhyhorn,Rhydon,Rhyperior,111,1,special_attack,30,45,55,Combat Factors
Rhyhorn,Rhydon,Rhyperior,111,1,special_defense,30,45,55,Combat Factors
Rhyhorn,Rhydon,Rhyperior,111,1,speed,25,40,40,Combat Factors
Rhyhorn,Rhydon,Rhyperior,111,1,height,10,19,24,Physical Dimensions
Rhyhorn,Rhydon,Rhyperior,111,1,weight,1150,1200,2828,Physical Dimensions
Happiny,Chansey,Blissey,440,4,hp,100,250,255,Combat Factors
Happiny,Chansey,Blissey,440,4,attack,5,5,10,Combat Factors
Happiny,Chansey,Blissey,440,4,defense,5,5,10,Combat Factors
Happiny,Chansey,Blissey,440,4,special_attack,15,35,75,Combat Factors
Happiny,Chansey,Blissey,440,4,special_defense,65,105,135,Combat Factors
Happiny,Chansey,Blissey,440,4,speed,30,50,55,Combat Factors
Happiny,Chansey,Blissey,440,4,height,6,11,15,Physical Dimensions
Happiny,Chansey,Blissey,440,4,weight,244,346,468,Physical Dimensions
Tangela,Tangrowth,,114,1,hp,65,100,,Combat Factors
Tangela,Tangrowth,,114,1,attack,55,100,,Combat Factors
Tangela,Tangrowth,,114,1,defense,115,125,,Combat Factors
Tangela,Tangrowth,,114,1,special_attack,100,110,,Combat Factors
Tangela,Tangrowth,,114,1,special_defense,40,50,,Combat Factors
Tangela,Tangrowth,,114,1,speed,60,50,,Combat Factors
Tangela,Tangrowth,,114,1,height,10,20,,Physical Dimensions
Tangela,Tangrowth,,114,1,weight,350,1286,,Physical Dimensions
Kangaskhan,,,115,1,hp,105,,,Combat Factors
Kangaskhan,,,115,1,attack,95,,,Combat Factors
Kangaskhan,,,115,1,defense,80,,,Combat Factors
Kangaskhan,,,115,1,special_attack,40,,,Combat Factors
Kangaskhan,,,115,1,special_defense,80,,,Combat Factors
Kangaskhan,,,115,1,speed,90,,,Combat Factors
Kangaskhan,,,115,1,height,22,,,Physical Dimensions
Kangaskhan,,,115,1,weight,800,,,Physical Dimensions
Horsea,Seadra,Kingdra,116,1,hp,30,55,75,Combat Factors
Horsea,Seadra,Kingdra,116,1,attack,40,65,95,Combat Factors
Horsea,Seadra,Kingdra,116,1,defense,70,95,95,Combat Factors
Horsea,Seadra,Kingdra,116,1,special_attack,70,95,95,Combat Factors
Horsea,Seadra,Kingdra,116,1,special_defense,25,45,95,Combat Factors
Horsea,Seadra,Kingdra,116,1,speed,60,85,85,Combat Factors
Horsea,Seadra,Kingdra,116,1,height,4,12,18,Physical Dimensions
Horsea,Seadra,Kingdra,116,1,weight,80,250,1520,Physical Dimensions
Goldeen,Seaking,,118,1,hp,45,80,,Combat Factors
Goldeen,Seaking,,118,1,attack,67,92,,Combat Factors
Goldeen,Seaking,,118,1,defense,60,65,,Combat Factors
Goldeen,Seaking,,118,1,special_attack,35,65,,Combat Factors
Goldeen,Seaking,,118,1,special_defense,50,80,,Combat Factors
Goldeen,Seaking,,118,1,speed,63,68,,Combat Factors
Goldeen,Seaking,,118,1,height,6,13,,Physical Dimensions
Goldeen,Seaking,,118,1,weight,150,390,,Physical Dimensions
Staryu,Starmie,,120,1,hp,30,60,,Combat Factors
Staryu,Starmie,,120,1,attack,45,75,,Combat Factors
Staryu,Starmie,,120,1,defense,55,85,,Combat Factors
Staryu,Starmie,,120,1,special_attack,70,100,,Combat Factors
Staryu,Starmie,,120,1,special_defense,55,85,,Combat Factors
Staryu,Starmie,,120,1,speed,85,115,,Combat Factors
Staryu,Starmie,,120,1,height,8,11,,Physical Dimensions
Staryu,Starmie,,120,1,weight,345,800,,Physical Dimensions
Mime Jr.,Mr. Mime,Mr. Rime,439,4,hp,20,40,80,Combat Factors
Mime Jr.,Mr. Mime,Mr. Rime,439,4,attack,25,45,85,Combat Factors
Mime Jr.,Mr. Mime,Mr. Rime,439,4,defense,45,65,75,Combat Factors
Mime Jr.,Mr. Mime,Mr. Rime,439,4,special_attack,70,100,110,Combat Factors
Mime Jr.,Mr. Mime,Mr. Rime,439,4,special_defense,90,120,100,Combat Factors
Mime Jr.,Mr. Mime,Mr. Rime,439,4,speed,60,90,70,Combat Factors
Mime Jr.,Mr. Mime,Mr. Rime,439,4,height,6,13,15,Physical Dimensions
Mime Jr.,Mr. Mime,Mr. Rime,439,4,weight,130,545,582,Physical Dimensions
Scyther,Scizor,,123,1,hp,70,70,,Combat Factors
Scyther,Scizor,,123,1,attack,110,130,,Combat Factors
Scyther,Scizor,,123,1,defense,80,100,,Combat Factors
Scyther,Scizor,,123,1,special_attack,55,55,,Combat Factors
Scyther,Scizor,,123,1,special_defense,80,80,,Combat Factors
Scyther,Scizor,,123,1,speed,105,65,,Combat Factors
Scyther,Scizor,,123,1,height,15,18,,Physical Dimensions
Scyther,Scizor,,123,1,weight,560,1180,,Physical Dimensions
Scyther,Kleavor,,123,1,hp,70,70,,Combat Factors
Scyther,Kleavor,,123,1,attack,110,135,,Combat Factors
Scyther,Kleavor,,123,1,defense,80,95,,Combat Factors
Scyther,Kleavor,,123,1,special_attack,55,45,,Combat Factors
Scyther,Kleavor,,123,1,special_defense,80,70,,Combat Factors
Scyther,Kleavor,,123,1,speed,105,85,,Combat Factors
Scyther,Kleavor,,123,1,height,15,18,,Physical Dimensions
Scyther,Kleavor,,123,1,weight,560,890,,Physical Dimensions
Smoochum,Jynx,,238,2,hp,45,65,,Combat Factors
Smoochum,Jynx,,238,2,attack,30,50,,Combat Factors
Smoochum,Jynx,,238,2,defense,15,35,,Combat Factors
Smoochum,Jynx,,238,2,special_attack,85,115,,Combat Factors
Smoochum,Jynx,,238,2,special_defense,65,95,,Combat Factors
Smoochum,Jynx,,238,2,speed,65,95,,Combat Factors
Smoochum,Jynx,,238,2,height,4,14,,Physical Dimensions
Smoochum,Jynx,,238,2,weight,60,406,,Physical Dimensions
Elekid,Electabuzz,Electivire,239,2,hp,45,65,75,Combat Factors
Elekid,Electabuzz,Electivire,239,2,attack,63,83,123,Combat Factors
Elekid,Electabuzz,Electivire,239,2,defense,37,57,67,Combat Factors
Elekid,Electabuzz,Electivire,239,2,special_attack,65,95,95,Combat Factors
Elekid,Electabuzz,Electivire,239,2,special_defense,55,85,85,Combat Factors
Elekid,Electabuzz,Electivire,239,2,speed,95,105,95,Combat Factors
Elekid,Electabuzz,Electivire,239,2,height,6,11,18,Physical Dimensions
Elekid,Electabuzz,Electivire,239,2,weight,235,300,1386,Physical Dimensions
Magby,Magmar,Magmortar,240,2,hp,45,65,75,Combat Factors
Magby,Magmar,Magmortar,240,2,attack,75,95,95,Combat Factors
Magby,Magmar,Magmortar,240,2,defense,37,57,67,Combat Factors
Magby,Magmar,Magmortar,240,2,special_attack,70,100,125,Combat Factors
Magby,Magmar,Magmortar,240,2,special_defense,55,85,95,Combat Factors
Magby,Magmar,Magmortar,240,2,speed,83,93,83,Combat Factors
Magby,Magmar,Magmortar,240,2,height,7,13,16,Physical Dimensions
Magby,Magmar,Magmortar,240,2,weight,214,445,680,Physical Dimensions
Pinsir,,,127,1,hp,65,,,Combat Factors
Pinsir,,,127,1,attack,125,,,Combat Factors
Pinsir,,,127,1,defense,100,,,Combat Factors
Pinsir,,,127,1,special_attack,55,,,Combat Factors
Pinsir,,,127,1,special_defense,70,,,Combat Factors
Pinsir,,,127,1,speed,85,,,Combat Factors
Pinsir,,,127,1,height,15,,,Physical Dimensions
Pinsir,,,127,1,weight,550,,,Physical Dimensions
Tauros,,,128,1,hp,75,,,Combat Factors
Tauros,,,128,1,attack,100,,,Combat Factors
Tauros,,,128,1,defense,95,,,Combat Factors
Tauros,,,128,1,special_attack,40,,,Combat Factors
Tauros,,,128,1,special_defense,70,,,Combat Factors
Tauros,,,128,1,speed,110,,,Combat Factors
Tauros,,,128,1,height,14,,,Physical Dimensions
Tauros,,,128,1,weight,884,,,Physical Dimensions
Magikarp,Gyarados,,129,1,hp,20,95,,Combat Factors
Magikarp,Gyarados,,129,1,attack,10,125,,Combat Factors
Magikarp,Gyarados,,129,1,defense,55,79,,Combat Factors
Magikarp,Gyarados,,129,1,special_attack,15,60,,Combat Factors
Magikarp,Gyarados,,129,1,special_defense,20,100,,Combat Factors
Magikarp,Gyarados,,129,1,speed,80,81,,Combat Factors
Magikarp,Gyarados,,129,1,height,9,65,,Physical Dimensions
Magikarp,Gyarados,,129,1,weight,100,2350,,Physical Dimensions
Lapras,,,131,1,hp,130,,,Combat Factors
Lapras,,,131,1,attack,85,,,Combat Factors
Lapras,,,131,1,defense,80,,,Combat Factors
Lapras,,,131,1,special_attack,85,,,Combat Factors
Lapras,,,131,1,special_defense,95,,,Combat Factors
Lapras,,,131,1,speed,60,,,Combat Factors
Lapras,,,131,1,height,25,,,Physical Dimensions
Lapras,,,131,1,weight,2200,,,Physical Dimensions
Ditto,,,132,1,hp,48,,,Combat Factors
Ditto,,,132,1,attack,48,,,Combat Factors
Ditto,,,132,1,defense,48,,,Combat Factors
Ditto,,,132,1,special_attack,48,,,Combat Factors
Ditto,,,132,1,special_defense,48,,,Combat Factors
Ditto,,,132,1,speed,48,,,Combat Factors
Ditto,,,132,1,height,3,,,Physical Dimensions
Ditto,,,132,1,weight,40,,,Physical Dimensions
Eevee,Vaporeon,,133,1,hp,55,130,,Combat Factors
Eevee,Vaporeon,,133,1,attack,55,65,,Combat Factors
Eevee,Vaporeon,,133,1,defense,50,60,,Combat Factors
Eevee,Vaporeon,,133,1,special_attack,45,110,,Combat Factors
Eevee,Vaporeon,,133,1,special_defense,65,95,,Combat Factors
Eevee,Vaporeon,,133,1,speed,55,65,,Combat Factors
Eevee,Vaporeon,,133,1,height,3,10,,Physical Dimensions
Eevee,Vaporeon,,133,1,weight,65,290,,Physical Dimensions
Eevee,Jolteon,,133,1,hp,55,65,,Combat Factors
Eevee,Jolteon,,133,1,attack,55,65,,Combat Factors
Eevee,Jolteon,,133,1,defense,50,60,,Combat Factors
Eevee,Jolteon,,133,1,special_attack,45,110,,Combat Factors
Eevee,Jolteon,,133,1,special_defense,65,95,,Combat Factors
Eevee,Jolteon,,133,1,speed,55,130,,Combat Factors
Eevee,Jolteon,,133,1,height,3,8,,Physical Dimensions
Eevee,Jolteon,,133,1,weight,65,245,,Physical Dimensions
Eevee,Flareon,,133,1,hp,55,65,,Combat Factors
Eevee,Flareon,,133,1,attack,55,130,,Combat Factors
Eevee,Flareon,,133,1,defense,50,60,,Combat Factors
Eevee,Flareon,,133,1,special_attack,45,95,,Combat Factors
Eevee,Flareon,,133,1,special_defense,65,110,,Combat Factors
Eevee,Flareon,,133,1,speed,55,65,,Combat Factors
Eevee,Flareon,,133,1,height,3,9,,Physical Dimensions
Eevee,Flareon,,133,1,weight,65,250,,Physical Dimensions
Eevee,Espeon,,133,1,hp,55,65,,Combat Factors
Eevee,Espeon,,133,1,attack,55,65,,Combat Factors
Eevee,Espeon,,133,1,defense,50,60,,Combat Factors
Eevee,Espeon,,133,1,special_attack,45,130,,Combat Factors
Eevee,Espeon,,133,1,special_defense,65,95,,Combat Factors
Eevee,Espeon,,133,1,speed,55,110,,Combat Factors
Eevee,Espeon,,133,1,height,3,9,,Physical Dimensions
Eevee,Espeon,,133,1,weight,65,265,,Physical Dimensions
Eevee,Umbreon,,133,1,hp,55,95,,Combat Factors
Eevee,Umbreon,,133,1,attack,55,65,,Combat Factors
Eevee,Umbreon,,133,1,defense,50,110,,Combat Factors
Eevee,Umbreon,,133,1,special_attack,45,60,,Combat Factors
Eevee,Umbreon,,133,1,special_defense,65,130,,Combat Factors
Eevee,Umbreon,,133,1,speed,55,65,,Combat Factors
Eevee,Umbreon,,133,1,height,3,10,,Physical Dimensions
Eevee,Umbreon,,133,1,weight,65,270,,Physical Dimensions
Eevee,Leafeon,,133,1,hp,55,65,,Combat Factors
Eevee,Leafeon,,133,1,attack,55,110,,Combat Factors
Eevee,Leafeon,,133,1,defense,50,130,,Combat Factors
Eevee,Leafeon,,133,1,special_attack,45,60,,Combat Factors
Eevee,Leafeon,,133,1,special_defense,65,65,,Combat Factors
Eevee,Leafeon,,133,1,speed,55,95,,Combat Factors
Eevee,Leafeon,,133,1,height,3,10,,Physical Dimensions
Eevee,Leafeon,,133,1,weight,65,255,,Physical Dimensions
Eevee,Glaceon,,133,1,hp,55,65,,Combat Factors
Eevee,Glaceon,,133,1,attack,55,60,,Combat Factors
Eevee,Glaceon,,133,1,defense,50,110,,Combat Factors
Eevee,Glaceon,,133,1,special_attack,45,130,,Combat Factors
Eevee,Glaceon,,133,1,special_defense,65,95,,Combat Factors
Eevee,Glaceon,,133,1,speed,55,65,,Combat Factors
Eevee,Glaceon,,133,1,height,3,8,,Physical Dimensions
Eevee,Glaceon,,133,1,weight,65,259,,Physical Dimensions
Eevee,Sylveon,,133,1,hp,55,95,,Combat Factors
Eevee,Sylveon,,133,1,attack,55,65,,Combat Factors
Eevee,Sylveon,,133,1,defense,50,65,,Combat Factors
Eevee,Sylveon,,133,1,special_attack,45,110,,Combat Factors
Eevee,Sylveon,,133,1,special_defense,65,130,,Combat Factors
Eevee,Sylveon,,133,1,speed,55,60,,Combat Factors
Eevee,Sylveon,,133,1,height,3,10,,Physical Dimensions
Eevee,Sylveon,,133,1,weight,65,235,,Physical Dimensions
Porygon,Porygon2,Porygon Z,137,1,hp,65,85,85,Combat Factors
Porygon,Porygon2,Porygon Z,137,1,attack,60,80,80,Combat Factors
Porygon,Porygon2,Porygon Z,137,1,defense,70,90,70,Combat Factors
Porygon,Porygon2,Porygon Z,137,1,special_attack,85,105,135,Combat Factors
Porygon,Porygon2,Porygon Z,137,1,special_defense,75,95,75,Combat Factors
Porygon,Porygon2,Porygon Z,137,1,speed,40,60,90,Combat Factors
Porygon,Porygon2,Porygon Z,137,1,height,8,6,9,Physical Dimensions
Porygon,Porygon2,Porygon Z,137,1,weight,365,325,340,Physical Dimensions
Omanyte,Omastar,,138,1,hp,35,70,,Combat Factors
Omanyte,Omastar,,138,1,attack,40,60,,Combat Factors
Omanyte,Omastar,,138,1,defense,100,125,,Combat Factors
Omanyte,Omastar,,138,1,special_attack,90,115,,Combat Factors
Omanyte,Omastar,,138,1,special_defense,55,70,,Combat Factors
Omanyte,Omastar,,138,1,speed,35,55,,Combat Factors
Omanyte,Omastar,,138,1,height,4,10,,Physical Dimensions
Omanyte,Omastar,,138,1,weight,75,350,,Physical Dimensions
Kabuto,Kabutops,,140,1,hp,30,60,,Combat Factors
Kabuto,Kabutops,,140,1,attack,80,115,,Combat Factors
Kabuto,Kabutops,,140,1,defense,90,105,,Combat Factors
Kabuto,Kabutops,,140,1,special_attack,55,65,,Combat Factors
Kabuto,Kabutops,,140,1,special_defense,45,70,,Combat Factors
Kabuto,Kabutops,,140,1,speed,55,80,,Combat Factors
Kabuto,Kabutops,,140,1,height,5,13,,Physical Dimensions
Kabuto,Kabutops,,140,1,weight,115,405,,Physical Dimensions
Aerodactyl,,,142,1,hp,80,,,Combat Factors
Aerodactyl,,,142,1,attack,105,,,Combat Factors
Aerodactyl,,,142,1,defense,65,,,Combat Factors
Aerodactyl,,,142,1,special_attack,60,,,Combat Factors
Aerodactyl,,,142,1,special_defense,75,,,Combat Factors
Aerodactyl,,,142,1,speed,130,,,Combat Factors
Aerodactyl,,,142,1,height,18,,,Physical Dimensions
Aerodactyl,,,142,1,weight,590,,,Physical Dimensions
Munchlax,Snorlax,,446,4,hp,135,160,,Combat Factors
Munchlax,Snorlax,,446,4,attack,85,110,,Combat Factors
Munchlax,Snorlax,,446,4,defense,40,65,,Combat Factors
Munchlax,Snorlax,,446,4,special_attack,40,65,,Combat Factors
Munchlax,Snorlax,,446,4,special_defense,85,110,,Combat Factors
Munchlax,Snorlax,,446,4,speed,5,30,,Combat Factors
Munchlax,Snorlax,,446,4,height,6,21,,Physical Dimensions
Munchlax,Snorlax,,446,4,weight,1050,4600,,Physical Dimensions
Articuno,,,144,1,hp,90,,,Combat Factors
Articuno,,,144,1,attack,85,,,Combat Factors
Articuno,,,144,1,defense,100,,,Combat Factors
Articuno,,,144,1,special_attack,95,,,Combat Factors
Articuno,,,144,1,special_defense,125,,,Combat Factors
Articuno,,,144,1,speed,85,,,Combat Factors
Articuno,,,144,1,height,17,,,Physical Dimensions
Articuno,,,144,1,weight,554,,,Physical Dimensions
Zapdos,,,145,1,hp,90,,,Combat Factors
Zapdos,,,145,1,attack,90,,,Combat Factors
Zapdos,,,145,1,defense,85,,,Combat Factors
Zapdos,,,145,1,special_attack,125,,,Combat Factors
Zapdos,,,145,1,special_defense,90,,,Combat Factors
Zapdos,,,145,1,speed,100,,,Combat Factors
Zapdos,,,145,1,height,16,,,Physical Dimensions
Zapdos,,,145,1,weight,526,,,Physical Dimensions
Moltres,,,146,1,hp,90,,,Combat Factors
Moltres,,,146,1,attack,100,,,Combat Factors
Moltres,,,146,1,defense,90,,,Combat Factors
Moltres,,,146,1,special_attack,125,,,Combat Factors
Moltres,,,146,1,special_defense,85,,,Combat Factors
Moltres,,,146,1,speed,90,,,Combat Factors
Moltres,,,146,1,height,20,,,Physical Dimensions
Moltres,,,146,1,weight,600,,,Physical Dimensions
Dratini,Dragonair,Dragonite,147,1,hp,41,61,91,Combat Factors
Dratini,Dragonair,Dragonite,147,1,attack,64,84,134,Combat Factors
Dratini,Dragonair,Dragonite,147,1,defense,45,65,95,Combat Factors
Dratini,Dragonair,Dragonite,147,1,special_attack,50,70,100,Combat Factors
Dratini,Dragonair,Dragonite,147,1,special_defense,50,70,100,Combat Factors
Dratini,Dragonair,Dragonite,147,1,speed,50,70,80,Combat Factors
Dratini,Dragonair,Dragonite,147,1,height,18,40,22,Physical Dimensions
Dratini,Dragonair,Dragonite,147,1,weight,33,165,2100,Physical Dimensions
Mewtwo,,,150,1,hp,106,,,Combat Factors
Mewtwo,,,150,1,attack,110,,,Combat Factors
Mewtwo,,,150,1,defense,90,,,Combat Factors
Mewtwo,,,150,1,special_attack,154,,,Combat Factors
Mewtwo,,,150,1,special_defense,90,,,Combat Factors
Mewtwo,,,150,1,speed,130,,,Combat Factors
Mewtwo,,,150,1,height,20,,,Physical Dimensions
Mewtwo,,,150,1,weight,1220,,,Physical Dimensions
Mew,,,151,1,hp,100,,,Combat Factors
Mew,,,151,1,attack,100,,,Combat Factors
Mew,,,151,1,defense,100,,,Combat Factors
Mew,,,151,1,special_attack,100,,,Combat Factors
Mew,,,151,1,special_defense,100,,,Combat Factors
Mew,,,151,1,speed,100,,,Combat Factors
Mew,,,151,1,height,4,,,Physical Dimensions
Mew,,,151,1,weight,40,,,Physical Dimensions
Chikorita,Bayleef,Meganium,152,2,hp,45,60,80,Combat Factors
Chikorita,Bayleef,Meganium,152,2,attack,49,62,82,Combat Factors
Chikorita,Bayleef,Meganium,152,2,defense,65,80,100,Combat Factors
Chikorita,Bayleef,Meganium,152,2,special_attack,49,63,83,Combat Factors
Chikorita,Bayleef,Meganium,152,2,special_defense,65,80,100,Combat Factors
Chikorita,Bayleef,Meganium,152,2,speed,45,60,80,Combat Factors
Chikorita,Bayleef,Meganium,152,2,height,9,12,18,Physical Dimensions
Chikorita,Bayleef,Meganium,152,2,weight,64,158,1005,Physical Dimensions
Cyndaquil,Quilava,Typhlosion,155,2,hp,39,58,78,Combat Factors
Cyndaquil,Quilava,Typhlosion,155,2,attack,52,64,84,Combat Factors
Cyndaquil,Quilava,Typhlosion,155,2,defense,43,58,78,Combat Factors
Cyndaquil,Quilava,Typhlosion,155,2,special_attack,60,80,109,Combat Factors
Cyndaquil,Quilava,Typhlosion,155,2,special_defense,50,65,85,Combat Factors
Cyndaquil,Quilava,Typhlosion,155,2,speed,65,80,100,Combat Factors
Cyndaquil,Quilava,Typhlosion,155,2,height,5,9,17,Physical Dimensions
Cyndaquil,Quilava,Typhlosion,155,2,weight,79,190,795,Physical Dimensions
Totodile,Croconaw,Feraligatr,158,2,hp,50,65,85,Combat Factors
Totodile,Croconaw,Feraligatr,158,2,attack,65,80,105,Combat Factors
Totodile,Croconaw,Feraligatr,158,2,defense,64,80,100,Combat Factors
Totodile,Croconaw,Feraligatr,158,2,special_attack,44,59,79,Combat Factors
Totodile,Croconaw,Feraligatr,158,2,special_defense,48,63,83,Combat Factors
Totodile,Croconaw,Feraligatr,158,2,speed,43,58,78,Combat Factors
Totodile,Croconaw,Feraligatr,158,2,height,6,11,23,Physical Dimensions
Totodile,Croconaw,Feraligatr,158,2,weight,95,250,888,Physical Dimensions
Sentret,Furret,,161,2,hp,35,85,,Combat Factors
Sentret,Furret,,161,2,attack,46,76,,Combat Factors
Sentret,Furret,,161,2,defense,34,64,,Combat Factors
Sentret,Furret,,161,2,special_attack,35,45,,Combat Factors
Sentret,Furret,,161,2,special_defense,45,55,,Combat Factors
Sentret,Furret,,161,2,speed,20,90,,Combat Factors
Sentret,Furret,,161,2,height,8,18,,Physical Dimensions
Sentret,Furret,,161,2,weight,60,325,,Physical Dimensions
Hoothoot,Noctowl,,163,2,hp,60,100,,Combat Factors
Hoothoot,Noctowl,,163,2,attack,30,50,,Combat Factors
Hoothoot,Noctowl,,163,2,defense,30,50,,Combat Factors
Hoothoot,Noctowl,,163,2,special_attack,36,86,,Combat Factors
Hoothoot,Noctowl,,163,2,special_defense,56,96,,Combat Factors
Hoothoot,Noctowl,,163,2,speed,50,70,,Combat Factors
Hoothoot,Noctowl,,163,2,height,7,16,,Physical Dimensions
Hoothoot,Noctowl,,163,2,weight,212,408,,Physical Dimensions
Ledyba,Ledian,,165,2,hp,40,55,,Combat Factors
Ledyba,Ledian,,165,2,attack,20,35,,Combat Factors
Ledyba,Ledian,,165,2,defense,30,50,,Combat Factors
Ledyba,Ledian,,165,2,special_attack,40,55,,Combat Factors
Ledyba,Ledian,,165,2,special_defense,80,110,,Combat Factors
